Trans Date,Store,Store Name,City,Brand,Txn,NetAmount,DiscAmount,Dine In Sale,Dine In Trans,Delivery Sale,Delivery Trans,3rd Party Sale,3rd Party Trans,Take Away Sale,Take Away Trans
22-12-2020,BAN010,MSR Elements Mall,Bangalore,Wow! Momo,27,5180.56,717,4018.56,156,0,0,22131,136,5497,160
23-12-2020,BAN010,MSR Elements Mall,Bangalore,Wow! Momo,30,7493.91,318.89,4706.45,196,0,0,15520,197,4200,123
24-12-2020,BAN010,MSR Elements Mall,Bangalore,Wow! Momo,51,11502.75,618.1,9596.85,110,0,0,28565,129,6968,168
25-12-2020,BAN010,MSR Elements Mall,Bangalore,Wow! Momo,86,17136.19,695.15,14168.05,119,0,0,12031,102,7927,110
26-12-2020,BAN010,MSR Elements Mall,Bangalore,Wow! Momo,72,17253.98,595.99,14163.44,104,0,0,29926,163,1430,102
27-12-2020,BAN010,MSR Elements Mall,Bangalore,Wow! Momo,55,12739.3,461.96,11133.26,114,0,0,13187,104,7302,112
28-12-2020,BAN010,MSR Elements Mall,Bangalore,Wow! Momo,36,8361.18,150.2,7760.38,178,0,0,19234,185,2073,164
29-12-2020,BAN010,MSR Elements Mall,Bangalore,Wow! Momo,37,7798.97,164.6,0,112,0,0,17041,104,2989,129
30-12-2020,BAN010,MSR Elements Mall,Bangalore,Wow! Momo,33,8688.96,295.19,6795.64,121,0,0,17701,195,2819,133
31-12-2020,BAN010,MSR Elements Mall,Bangalore,Wow! Momo,51,12923.88,546.09,9282.26,193,0,0,24191,105,5922,122
01-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,27,4816.38,198,904.38,160,0,0,17518,184,7644,184
02-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,8,1398,271,1013,171,0,0,19542,150,2442,179
03-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,5,1535,120,715,110,0,0,19195,102,3900,158
04-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,11,2143.9,0,1355.9,123,0,0,24806,192,4669,192
05-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,25,5430.23,220,4540.04,198,0,0,18131,124,5227,159
06-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,27,4665.38,169,4520.38,145,0,0,14208,127,4005,122
07-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,12,2098.38,80,1794.38,115,0,0,13321,189,7802,157
08-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,13,3442.34,0,2848.14,167,0,0,28080,154,2362,149
09-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,12,2873,0,2016,187,0,0,12438,137,2747,138
10-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,10,1502.76,253,798.76,159,0,0,19382,128,1786,155
11-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,17,3913.48,440,2625.48,191,0,0,26667,118,3833,156
12-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,27,6146.55,29,5143.55,191,0,0,15932,128,7176,181
13-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,24,5195.18,0,4668.18,127,0,0,19896,173,5257,110
14-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,8,1167,97,911,119,0,0,18921,133,6938,111
15-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,40,8063.9,89,1476.9,181,0,0,11856,128,4871,175
16-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,13,2594,158,1858,108,0,0,28243,100,7845,114
17-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,16,3704.58,136,2398,188,0,0,11441,200,2076,126
18-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,16,3998.49,80,2827.11,100,0,0,25947,103,6972,128
19-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,23,5231.05,376,4124.05,117,0,0,21460,117,1523,169
20-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,21,5745.9,0,5745.9,136,0,0,11288,175,3482,159
21-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,19,3236.15,230,2469.15,119,0,0,21306,154,5807,133
22-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,12,2308,112,2118,179,0,0,16292,115,4530,114
23-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,11,4684.9,6,4189.9,116,0,0,14852,191,5981,121
24-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,14,2399.57,120,1818.57,124,0,0,21395,143,5300,141
25-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,29,5772.64,50,5573.64,122,0,0,29919,177,7809,161
26-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,34,8036.61,303,6317.61,192,0,0,13988,164,6325,175
27-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,16,3233.09,294,2037.9,194,0,0,13540,177,7586,142
28-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,15,3128.8,80,2851.8,166,0,0,28999,159,2728,163
29-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,9,2431.66,310,0,123,0,0,20675,191,2251,172
30-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,14,2501.14,75,2501.14,172,0,0,13776,191,6231,148
31-12-2020,BAN011,Orion East Mall - 2,Bangalore,Wow! Momo,16,2936.33,129,2936.33,147,0,0,18539,134,6259,110
01-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,64,15378.7,0,8943.7,119,0,0,13818,111,2697,126
02-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,34,8890.03,200,7571.03,104,0,0,27641,158,1982,147
03-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,32,9098.71,757,7264.71,127,0,0,16602,158,1586,111
04-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,34,8634.02,1279.77,4037.19,103,0,0,22074,180,7810,193
05-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,40,13519.91,539.11,9770.61,195,0,0,20226,189,6327,170
06-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,41,12789.12,1595.95,10857.22,133,0,0,20573,168,5780,103
07-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,42,14514.2,441,12966.2,154,0,0,17355,182,7511,146
08-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,31,8243.57,666.5,5617.07,190,0,0,14780,183,1732,188
09-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,39,11703.74,656.5,9419.86,169,0,0,21238,100,6516,145
10-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,28,7597.74,345.39,5892.51,163,0,0,12094,154,5942,155
11-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,41,8840.47,621.03,6114.28,119,0,0,11708,150,7576,153
12-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,64,17673.68,1586.5,14489.24,105,0,0,23066,170,6114,135
13-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,51,15764.71,0,14572.47,153,0,0,16590,135,7349,184
14-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,33,9240.1,400,8418.1,191,0,0,21159,185,6757,199
15-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,69,17841.75,466,8461.89,155,0,0,27127,130,6987,168
16-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,23,5594.57,566,4074.57,171,0,0,21300,145,7513,153
17-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,49,13310.85,513,11092.85,153,0,0,20125,156,7864,106
18-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,31,9430.6,289.5,8620.1,136,0,0,21796,122,1772,195
19-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,66,22383.1,754,19321.09,157,0,0,10873,159,2435,195
20-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,40,12653.33,179.6,12040.74,148,0,0,15155,118,4916,144
21-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,27,7603.59,179,7238.21,171,0,0,25675,157,2016,146
22-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,36,10334.49,576.5,8041.99,126,0,0,19081,124,1983,157
23-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,25,6818.79,128.57,6079.93,114,0,0,19023,172,3230,109
24-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,52,13877.59,428.6,12462.19,125,0,0,25316,143,2734,181
25-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,79,25402.5,773.87,23421.8,124,0,0,28367,191,2949,100
26-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,54,13726.96,835.5,12957.08,137,0,0,27166,192,7832,190
27-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,41,13548.68,709.83,11106.5,129,0,0,11022,105,5350,131
28-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,27,7746.28,97.5,7221.49,149,0,0,28215,154,2301,123
29-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,28,8111.82,401.2,0,161,0,0,19341,161,2651,107
30-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,37,12235.94,251.61,10968.54,133,0,0,19308,162,3606,173
31-12-2020,BAN012,Brigade Road - Flagship Store,Bangalore,Wow! Momo,23,8033.19,1012.83,5935.99,141,0,0,25888,115,3070,104
01-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,58,11394.53,751.6,1308.7,196,0,0,17282,158,7858,138
02-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,30,8023.35,1172,5657.35,149,0,0,12047,183,1615,189
03-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,24,6055.85,726.8,3363.85,169,0,0,19028,163,2743,145
04-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,51,13602.89,2876.8,4051,189,0,0,15832,103,3254,149
05-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,46,17129.8,1498.8,13262.8,194,0,0,25555,107,6841,174
06-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,40,13588.13,1864.49,10603.05,188,0,0,12355,171,6438,168
07-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,18,4545.78,535.8,3027.64,131,0,0,20991,185,6771,150
08-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,28,6939.92,1350.28,3832.6,109,0,0,16110,112,4084,172
09-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,32,8049.11,1387.14,4810.72,118,0,0,29049,190,1555,100
10-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,22,4942.87,727.08,2846.95,181,0,0,11931,154,1961,146
11-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,52,11453.3,3035.5,3496.3,148,0,0,11468,183,2975,134
12-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,54,19073.5,2190.98,12217.97,105,0,0,24310,193,1216,170
13-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,58,18319.9,2027.74,11757.57,132,0,0,19135,200,7283,110
14-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,29,7599.25,1620.2,3145.7,155,0,0,13812,136,3530,148
15-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,104,22528.5,707,2750.5,164,0,0,16814,169,1752,126
16-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,32,7547.95,1685.84,4272.6,102,0,0,22194,122,1152,143
17-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,28,7027.29,1011.86,5223.97,154,0,0,14616,146,6892,122
18-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,48,11340.46,2395.84,6016.85,173,0,0,27430,142,1573,101
19-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,62,19123.93,2743.55,14072.68,192,0,0,27645,144,3985,169
20-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,58,19551.33,2423.55,14803.48,117,0,0,16328,118,2894,161
21-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,40,12431.68,1943.25,5259.57,179,0,0,22994,175,3330,149
22-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,39,9878.8,1950.5,3314.59,165,0,0,18254,147,4819,168
23-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,28,7404.45,1004.55,5199.2,117,0,0,21418,147,4435,181
24-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,35,11752.34,1167.8,9212.15,164,0,0,25454,162,6119,161
25-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,48,21798.64,1457.6,19738.14,142,0,0,10575,159,2473,105
26-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,45,13503.29,1959.9,9791.65,176,0,0,12626,112,3525,118
27-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,42,15251.25,1597.15,11163,190,0,0,28531,163,3918,117
28-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,29,6989.91,1007.5,3961.84,134,0,0,16366,199,4815,112
29-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,22,6570.41,1172.81,0,112,0,0,16720,110,3001,106
30-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,20,10608.38,2171.76,9407.21,110,0,0,10545,189,2288,115
31-12-2020,BAN013,Forum mall - ITPL Road,Bangalore,Wow! Momo,25,9402.28,1671.45,6863.95,174,0,0,21088,141,2482,150
01-12-2020,BAN014,Inorbit Mall,Bangalore,Wow! Momo,49,8770.95,800,2987.95,167,0,0,11117,164,1626,120
02-12-2020,BAN014,Inorbit Mall,Bangalore,Wow! Momo,26,5649.09,847,3067.09,147,0,0,25990,122,7580,177
03-12-2020,BAN014,Inorbit Mall,Bangalore,Wow! Momo,36,7272.04,707,4607.09,112,0,0,22869,119,1927,169
04-12-2020,BAN014,Inorbit Mall,Bangalore,Wow! Momo,47,8865.26,2114.12,4019,168,0,0,15552,143,1699,179
05-12-2020,BAN014,Inorbit Mall,Bangalore,Wow! Momo,35,6099.89,296,5198.7,116,0,0,11836,192,7433,122
06-12-2020,BAN014,Inorbit Mall,Bangalore,Wow! Momo,26,4830.27,460,3603.08,132,0,0,24425,196,2594,156
07-12-2020,BAN014,Inorbit Mall,Bangalore,Wow! Momo,21,5538.14,857,2826.95,153,0,0,11057,116,5963,152
08-12-2020,BAN014,Inorbit Mall,Bangalore,Wow! Momo,19,4016.7,521.5,2352.2,158,0,0,28649,176,5682,153
09-12-2020,BAN014,Inorbit Mall,Bangalore,Wow! Momo,29,6129.81,807,2220.24,159,0,0,13816,143,6165,151
10-12-2020,BAN014,Inorbit Mall,Bangalore,Wow! Momo,21,4292.45,334.5,2580.95,191,0,0,26388,110,4856,164
11-12-2020,BAN014,Inorbit Mall,Bangalore,Wow! Momo,43,7991.76,1591.5,4079.89,194,0,0,11519,169,3372,132
12-12-2020,BAN014,Inorbit Mall,Bangalore,Wow! Momo,50,10460.22,594,8974.22,137,0,0,15702,105,7942,100
13-12-2020,BAN014,Inorbit Mall,Bangalore,Wow! Momo,33,6596.74,570,4835.74,177,0,0,25950,138,7176,114
14-12-2020,BAN014,Inorbit Mall,Bangalore,Wow! Momo,18,3589.9,490,1245.9,128,0,0,28236,196,2365,194
15-12-2020,BAN014,Inorbit Mall,Bangalore,Wow! Momo,71,13416.05,594.5,4136.55,149,0,0,10707,186,5062,143
16-12-2020,BAN014,Inorbit Mall,Bangalore,Wow! Momo,25,5415.35,537,2866.98,115,0,0,25819,154,2633,190
17-12-2020,BAN014,Inorbit Mall,Bangalore,Wow! Momo,26,5591.77,781,1829.04,143,0,0,24146,109,7649,171
18-12-2020,BAN014,Inorbit Mall,Bangalore,Wow! Momo,29,5791.75,257,5164.51,153,0,0,12140,197,6156,168
19-12-2020,BAN014,Inorbit Mall,Bangalore,Wow! Momo,54,9645.79,918,7332.74,111,0,0,25627,187,2884,115
20-12-2020,BAN014,Inorbit Mall,Bangalore,Wow! Momo,46,9082.55,240,7945.97,194,0,0,29897,199,1357,127
23-12-2020,BAN014,Inorbit Mall,Bangalore,Wow! Momo,48,12803.45,1478.28,7514.6,199,0,0,27890,104,2794,180
24-12-2020,BAN014,Inorbit Mall,Bangalore,Wow! Momo,34,6457.3,760,4114.11,182,0,0,14284,173,3527,145
25-12-2020,BAN014,Inorbit Mall,Bangalore,Wow! Momo,60,13067.42,722.5,10334.35,168,0,0,11735,145,4059,100
26-12-2020,BAN014,Inorbit Mall,Bangalore,Wow! Momo,42,8370.97,1684,5599.4,145,0,0,13469,103,3285,136
27-12-2020,BAN014,Inorbit Mall,Bangalore,Wow! Momo,29,6650.84,691.61,3894.45,103,0,0,29082,102,6752,134
28-12-2020,BAN014,Inorbit Mall,Bangalore,Wow! Momo,18,4113,253,2626,188,0,0,29935,147,7725,104
29-12-2020,BAN014,Inorbit Mall,Bangalore,Wow! Momo,23,4803.5,712.5,0,100,0,0,22475,135,7181,183
30-12-2020,BAN014,Inorbit Mall,Bangalore,Wow! Momo,29,5726.73,409.5,4818.33,195,0,0,27932,182,5050,120
31-12-2020,BAN014,Inorbit Mall,Bangalore,Wow! Momo,44,10372.97,1560,4685.79,191,0,0,17030,122,7446,139
01-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,141,24910.94,845.2,2261.62,102,0,0,25729,173,2420,142
02-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,31,7001.57,374,3912.64,198,0,0,17593,147,3822,177
03-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,41,8167.89,1029.2,4507.72,140,0,0,11264,190,4149,141
04-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,66,13369.91,3339.82,2268.17,157,0,0,28813,118,3643,109
05-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,56,11914.65,921.43,7195.57,146,0,0,17057,163,1371,184
06-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,34,10228.73,1169.86,3261.47,178,0,0,24981,123,7669,139
07-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,29,8455.12,621.26,4844.63,197,0,0,24062,179,1833,161
08-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,35,7459.99,681.08,3497.25,171,0,0,13845,148,4123,177
09-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,36,6119.3,489.5,4056.29,163,0,0,28905,114,2792,127
10-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,43,9345.11,1011.6,5412.31,188,0,0,17706,104,4578,125
11-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,55,9760.15,2681.6,4435.51,114,0,0,11424,176,2140,136
12-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,58,10162.84,1071.8,7115.36,110,0,0,16845,104,4854,146
13-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,57,13097.97,817.38,9066.21,133,0,0,10941,177,3190,178
14-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,52,9915.49,1012.6,6524.51,171,0,0,28797,120,1790,113
15-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,197,35579.27,795,4850.42,140,0,0,12070,112,6358,145
16-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,51,10737.74,971.5,6957.15,200,0,0,16224,136,2689,152
17-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,39,7709.45,875.77,4553.27,144,0,0,25198,123,3464,196
18-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,53,10887.69,1763.4,5947.62,112,0,0,27700,121,7441,124
19-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,56,11048.35,1442.47,7669.91,141,0,0,26984,111,1397,124
20-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,49,10850.22,1318.34,6365.56,101,0,0,21878,144,4924,135
21-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,42,8162.13,580.7,4726.83,163,0,0,20941,146,1191,152
22-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,45,9513.34,1436.29,5052.12,166,0,0,10997,155,5098,104
23-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,31,6146.65,670,2506.41,190,0,0,22031,155,4582,176
24-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,31,6586.25,615.2,4283.07,156,0,0,15065,126,3487,110
25-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,60,15281.67,1812,7873.5,160,0,0,18475,200,1611,164
26-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,56,10735.87,3233.6,6082.18,113,0,0,23877,165,2647,176
27-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,45,8664.29,1201.82,5173.55,173,0,0,26199,114,5478,117
28-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,40,8380.46,1037.34,5402.46,143,0,0,28626,143,6483,155
29-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,46,8694.44,866.3,0,182,0,0,15181,127,1588,187
30-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,41,8435.04,710.67,5368.6,131,0,0,22175,136,2067,108
31-12-2020,BAN015,Kormangala Jyoti Nivas,Bangalore,Wow! Momo,55,15405.81,927.6,8974.85,164,0,0,15113,107,5062,179
01-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,92,18646.45,455.5,0,196,0,0,16376,168,7421,194
02-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,18,5064,468,0,141,0,0,26652,158,1878,104
03-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,25,7743.99,877.39,0,150,0,0,27958,112,6217,160
04-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,62,15158.61,3809.34,0,159,0,0,17019,101,4465,124
05-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,40,9395.34,708.86,0,186,0,0,14438,188,3290,161
06-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,31,7982.96,730,0,137,0,0,14639,190,3605,122
07-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,28,8065.42,527,931.95,191,0,0,23359,175,7406,126
08-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,21,4322.95,374,0,102,0,0,24394,178,5790,143
09-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,34,9111.16,1191,0,200,0,0,24156,158,3854,113
10-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,18,4796.98,747,0,181,0,0,27381,168,5679,153
11-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,46,9752.13,2299.91,0,141,0,0,19584,144,2759,176
12-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,31,9026.18,1328.9,0,121,0,0,11795,147,1653,104
13-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,29,9525.28,1375.68,0,191,0,0,10636,132,1336,133
14-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,27,5953.33,575,0,141,0,0,13209,199,1598,198
15-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,99,19743,1250.68,0,139,0,0,26110,139,2256,126
16-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,26,6317.96,1270.35,0,139,0,0,22108,140,7995,178
17-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,12,5040,549,0,177,0,0,23864,200,5098,170
18-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,33,8053.14,1556,0,182,0,0,24892,159,6563,121
19-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,49,11354.61,2213.7,0,176,0,0,12657,124,4021,169
20-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,38,8035.06,1683.6,268,179,0,0,28164,186,3006,159
21-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,43,9781.69,1294.5,0,178,0,0,15031,148,6387,150
22-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,30,6213.97,1091.6,0,191,0,0,15554,168,5708,169
23-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,32,7022.84,951,0,153,0,0,25624,194,6199,100
24-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,26,5989.9,533.92,0,151,0,0,23617,181,3381,178
25-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,39,9928.33,1153.6,0,141,0,0,17036,114,7544,139
26-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,43,11217.11,2701.51,0,129,0,0,17181,100,5324,136
27-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,30,8214.56,937.1,984,147,0,0,19910,140,1990,145
28-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,26,6973.9,757,0,139,0,0,18435,149,7643,144
29-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,31,6009.1,1286.6,0,157,0,0,22041,104,3469,198
30-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,25,4896.19,364,0,130,0,0,14272,103,5286,122
31-12-2020,BAN018,Kamanhalli,Bangalore,Wow! Momo,30,6987.19,822.05,0,168,0,0,27888,174,2020,153
01-12-2020,BAN019,Belroad,Bangalore,Wow! Momo,73,13732.72,1364.41,1983.47,153,0,0,16196,125,6495,129
02-12-2020,BAN019,Belroad,Bangalore,Wow! Momo,25,7790.06,1080.08,2154.94,189,0,0,17922,147,4094,186
03-12-2020,BAN019,Belroad,Bangalore,Wow! Momo,34,10084.89,1138.51,1867.33,154,0,0,17135,102,1132,120
04-12-2020,BAN019,Belroad,Bangalore,Wow! Momo,74,16727.49,4538.35,822.95,171,0,0,13343,174,3401,175
05-12-2020,BAN019,Belroad,Bangalore,Wow! Momo,36,10499.54,513.6,2695.95,130,0,0,11473,101,3497,188
06-12-2020,BAN019,Belroad,Bangalore,Wow! Momo,31,9576.59,989.59,2230.61,144,0,0,15052,158,4481,147
07-12-2020,BAN019,Belroad,Bangalore,Wow! Momo,32,7873.27,1063.67,1929.21,169,0,0,15177,102,3170,123
08-12-2020,BAN019,Belroad,Bangalore,Wow! Momo,32,8474.7,1299.2,2054.71,159,0,0,18372,124,4681,130
09-12-2020,BAN019,Belroad,Bangalore,Wow! Momo,32,7946.03,999.4,2056.23,171,0,0,16319,110,3040,169
10-12-2020,BAN019,Belroad,Bangalore,Wow! Momo,21,4852.61,878.65,640.38,107,0,0,12172,128,4444,157
